date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Next_Day_AQI,temperature_2m,relative_humidity_2m,wind_speed_10m
2023-10-03,116,63.8,125.28,96.28,132.24,1.22,110.2,178.0,30.04533396,39.14817838,16.58294382
2023-11-03,178,97.9,192.24,147.74,202.92,1.87,169.1,144.0,28.48491692,49.65306279,10.04249189
2023-12-03,144,79.2,155.52,119.52,164.16,1.51,136.8,213.0,28.58700025,44.23779058,12.59700299
2023-03-13,213,117.15,230.04,176.79,242.82,2.24,202.35,199.0,29.27658371,31.83578104,12.84535761
2023-03-14,199,109.45,214.92,165.17,226.86,2.09,189.05,165.0,28.91616754,34.09316963,14.40720488
2023-03-15,165,90.75,178.2,136.95,188.1,1.73,156.75,146.0,29.15366692,40.25482342,12.33932314
2023-03-16,146,80.3,157.68,121.18,166.44,1.53,138.7,117.0,29.65991717,40.625904,10.05430225
2023-03-17,117,64.35,126.36,97.11,133.38,1.23,111.15,118.0,29.09741717,58.20395808,8.034344421
2023-03-18,118,64.9,127.44,97.94,134.52,1.24,112.1,97.0,28.71825,58.75263421,11.05617167
2023-03-19,97,53.35,104.76,80.51,110.58,1.02,92.15,90.0,28.71200025,59.89299988,10.93413375
2023-03-20,90,49.5,97.2,74.7,102.6,0.95,85.5,91.0,26.62450012,73.42282675,7.255690133
2023-03-21,91,50.05,98.28,75.53,103.74,0.96,86.45,96.0,27.14116667,76.03471158,9.320815275
2023-03-22,96,52.8,103.68,79.68,109.44,1.01,91.2,86.0,26.89533333,78.02787029,10.74080578
2023-03-23,86,47.3,92.88,71.38,98.04,0.9,81.7,73.0,26.57658333,70.71356792,9.698156071
2023-03-24,73,40.15,78.84,60.59,83.22,0.77,69.35,88.0,26.3745,67.77668346,8.772773058
2023-03-25,88,48.4,95.04,73.04,100.32,0.92,83.6,98.0,25.5995,73.82822075,7.984263983
2023-03-26,98,53.9,105.84,81.34,111.72,1.03,93.1,97.0,26.30158333,72.61409938,8.668210946
2023-03-27,97,53.35,104.76,80.51,110.58,1.02,92.15,117.0,26.30158333,72.84512208,9.542275346
2023-03-28,117,64.35,126.36,97.11,133.38,1.23,111.15,125.0,26.10991667,76.2460925,11.23152752
2023-03-29,125,68.75,135.0,103.75,142.5,1.31,118.75,106.0,25.15158333,67.62443488,12.60324853
2023-03-30,106,58.3,114.48,87.98,120.84,1.11,100.7,82.0,25.05366667,70.38990513,11.99703578
2023-03-31,82,45.1,88.56,68.06,93.48,0.86,77.9,204.0,25.68908333,76.93012225,10.62442547
2023-01-04,204,112.2,220.32,169.32,232.56,2.14,193.8,201.0,25.77033333,77.63560529,10.4308266
2023-02-04,201,110.55,217.08,166.83,229.14,2.11,190.95,281.0,26.0745,78.35184687,8.844599121
2023-03-04,281,154.55,303.48,233.23,320.34,2.95,266.95,86.0,26.4245,73.04203554,8.176309874
2023-04-04,86,47.3,92.88,71.38,98.04,0.9,81.7,76.0,26.18283333,76.89302575,9.144900596
2023-05-04,76,41.8,82.08,63.08,86.64,0.8,72.2,72.0,26.09116667,74.91034654,11.24233412
2023-06-04,72,39.6,77.76,59.76,82.08,0.76,68.4,65.0,26.04325,76.38995588,11.5378754
2023-07-04,65,35.75,70.2,53.95,74.1,0.68,61.75,73.0,26.41825,77.42294188,10.66136897
2023-08-04,73,40.15,78.84,60.59,83.22,0.77,69.35,86.0,26.55783333,80.02727117,12.10061328
2023-09-04,86,47.3,92.88,71.38,98.04,0.9,81.7,121.0,27.05575,81.36150612,12.27657438
2023-10-04,121,66.55,130.68,100.43,137.94,1.27,114.95,180.0,28.5245,68.17736325,13.76369575
2023-11-04,180,99.0,194.4,149.4,205.2,1.89,171.0,128.0,30.0932505,50.41082371,14.63596255
2023-12-04,128,70.4,138.24,106.24,145.92,1.34,121.6,130.0,29.61408358,58.74616079,10.05101599
2023-04-13,130,71.5,140.4,107.9,148.2,1.37,123.5,126.0,29.89533371,61.02525492,10.62576228
2023-04-14,126,69.3,136.08,104.58,143.64,1.32,119.7,110.0,30.50575063,60.31756388,12.79383655
2023-04-15,110,60.5,118.8,91.3,125.4,1.16,104.5,100.0,30.13491717,61.6001745,13.75842778
2023-04-16,100,55.0,108.0,83.0,114.0,1.05,95.0,95.0,30.96200075,50.95817025,15.70634327
2023-04-17,95,52.25,102.6,78.85,108.3,1.0,90.25,103.0,30.81616729,54.26321071,14.55471011
2023-04-18,103,56.65,111.24,85.49,117.42,1.08,97.85,125.0,29.93491704,61.89521687,13.13381276
2023-04-19,125,68.75,135.0,103.75,142.5,1.31,118.75,106.0,29.12241704,65.61932375,10.15518489
2023-04-20,106,58.3,114.48,87.98,120.84,1.11,100.7,79.0,28.85575063,72.2164735,12.42336301
2023-04-21,79,43.45,85.32,65.57,90.06,0.83,75.05,74.0,29.10158358,68.63256571,12.59608972
2023-04-22,74,40.7,79.92,61.42,84.36,0.78,70.3,86.0,32.2745005,44.72610621,16.03836777
2023-04-23,86,47.3,92.88,71.38,98.04,0.9,81.7,77.0,32.13283396,52.59684142,15.3856941
2023-04-24,77,42.35,83.16,63.91,87.78,0.81,73.15,101.0,29.5745005,65.57124983,12.80532966
2023-04-25,101,55.55,109.08,83.83,115.14,1.06,95.95,94.0,28.10783346,75.13577825,10.35937193
2023-04-26,94,51.7,101.52,78.02,107.16,0.99,89.3,92.0,28.03283333,77.12088779,9.376244754
2023-04-27,92,50.6,99.36,76.36,104.88,0.97,87.4,71.0,27.88908333,76.59526883,11.81337485
2023-04-28,71,39.05,76.68,58.93,80.94,0.75,67.45,81.0,28.36408333,78.8741495,10.84464064
2023-04-29,81,44.55,87.48,67.23,92.34,0.85,76.95,81.0,28.89533346,78.19082271,9.719321933
2023-04-30,81,44.55,87.48,67.23,92.34,0.85,76.95,223.0,28.562,74.25222,12.02252724
2023-01-05,223,122.65,240.84,185.09,254.22,2.34,211.85,226.0,28.43491667,74.09105296,9.918702467
2023-02-05,226,124.3,244.08,187.58,257.64,2.37,214.7,260.0,28.78075,71.2764095,9.487821546
2023-03-05,260,143.0,280.8,215.8,296.4,2.73,247.0,87.0,27.98075,73.36059329,9.590099888
2023-04-05,87,47.85,93.96,72.21,99.18,0.91,82.65,75.0,28.20991667,72.08280108,9.0369359
2023-05-05,75,41.25,81.0,62.25,85.5,0.79,71.25,73.0,28.2245,66.94346821,8.445925746
2023-06-05,73,40.15,78.84,60.59,83.22,0.77,69.35,65.0,28.6745,67.73866579,8.244381067
2023-07-05,65,35.75,70.2,53.95,74.1,0.68,61.75,62.0,28.40366667,70.43547313,9.180500663
2023-08-05,62,34.1,66.96,51.46,70.68,0.65,58.9,81.0,28.31825,74.34265654,8.933375754
2023-09-05,81,44.55,87.48,67.23,92.34,0.85,76.95,120.0,28.5995,75.051885,9.286397883
2023-10-05,120,66.0,129.6,99.6,136.8,1.26,114.0,198.0,28.87241667,76.00007067,11.28358522
2023-11-05,198,108.9,213.84,164.34,225.72,2.08,188.1,136.0,28.137,79.01338475,8.930846521
2023-12-05,136,74.8,146.88,112.88,155.04,1.43,129.2,99.0,29.73491679,74.40102788,10.31429033
2023-05-13,99,54.45,106.92,82.17,112.86,1.04,94.05,52.0,30.07450038,77.13830646,9.612107433
2023-05-14,52,28.6,56.16,43.16,59.28,0.55,49.4,68.0,30.35158371,78.675553,9.75102247
2023-05-15,68,37.4,73.44,56.44,77.52,0.71,64.6,67.0,30.61408346,78.30899758,9.553596149
2023-05-16,67,36.85,72.36,55.61,76.38,0.7,63.65,69.0,30.36616692,80.51321175,11.33015797
2023-05-17,69,37.95,74.52,57.27,78.66,0.72,65.55,75.0,30.3120005,75.7121635,11.9033354
2023-05-18,75,41.25,81.0,62.25,85.5,0.79,71.25,76.0,30.28283371,75.07497275,11.02145775
2023-05-19,76,41.8,82.08,63.08,86.64,0.8,72.2,80.0,30.37658396,73.56372217,11.70684931
2023-05-20,80,44.0,86.4,66.4,91.2,0.84,76.0,73.0,30.57033346,70.49841871,10.45805368
2023-05-21,73,40.15,78.84,60.59,83.22,0.77,69.35,70.0,30.24325025,73.06317042,12.5583582
2023-05-22,70,38.5,75.6,58.1,79.8,0.74,66.5,79.0,29.9182505,77.00230604,13.2847628
2023-05-23,79,43.45,85.32,65.57,90.06,0.83,75.05,69.0,30.0557505,76.95577729,14.04238338
2023-05-24,69,37.95,74.52,57.27,78.66,0.72,65.55,68.0,29.96825025,75.066822,11.9383017
2023-05-25,68,37.4,73.44,56.44,77.52,0.71,64.6,67.0,29.90158371,73.01831154,10.74813879
2023-05-26,67,36.85,72.36,55.61,76.38,0.7,63.65,73.0,29.7245005,75.40602,10.83418568
2023-05-27,73,40.15,78.84,60.59,83.22,0.77,69.35,75.0,29.93075025,76.54212129,13.07339459
2023-05-28,75,41.25,81.0,62.25,85.5,0.79,71.25,78.0,30.35366717,71.70345454,12.60236123
2023-05-29,78,42.9,84.24,64.74,88.92,0.82,74.1,80.0,30.93491704,64.50041742,14.73649967
2023-05-30,80,44.0,86.4,66.4,91.2,0.84,76.0,97.0,30.64325025,64.557367,14.72575415
2023-05-31,97,53.35,104.76,80.51,110.58,1.02,92.15,255.0,31.11616717,62.53626271,13.7988973
2023-01-06,255,140.25,275.4,211.65,290.7,2.68,242.25,185.0,31.02658396,67.59977488,11.47639494
2023-02-06,185,101.75,199.8,153.55,210.9,1.94,175.75,246.0,30.35783346,76.22409275,11.24503095
2023-03-06,246,135.3,265.68,204.18,280.44,2.58,233.7,99.0,30.59325013,79.48510296,11.84129633
2023-04-06,99,54.45,106.92,82.17,112.86,1.04,94.05,74.0,30.63700038,78.94028646,13.8927582
2023-05-06,74,40.7,79.92,61.42,84.36,0.78,70.3,81.0,30.23908396,79.00149158,11.48950277
2023-06-06,81,44.55,87.48,67.23,92.34,0.85,76.95,51.0,30.92658383,69.79730667,11.63081894
2023-07-06,51,28.05,55.08,42.33,58.14,0.54,48.45,68.0,31.50783346,67.06963063,12.93890815
2023-08-06,68,37.4,73.44,56.44,77.52,0.71,64.6,78.0,30.90991692,71.69895825,12.09890686
2023-09-06,78,42.9,84.24,64.74,88.92,0.82,74.1,131.0,30.78283358,69.71275558,13.05230346
2023-10-06,131,72.05,141.48,108.73,149.34,1.38,124.45,198.0,30.85783371,69.30892238,11.22780156
2023-11-06,198,108.9,213.84,164.34,225.72,2.08,188.1,154.0,31.20783371,68.20686908,13.06829215
2023-12-06,154,84.7,166.32,127.82,175.56,1.62,146.3,83.0,31.27033383,69.96603083,12.29276821
2023-06-13,83,45.65,89.64,68.89,94.62,0.87,78.85,78.0,30.68700038,75.69887954,20.18916483
2023-06-14,78,42.9,84.24,64.74,88.92,0.82,74.1,83.0,30.30158383,73.68789279,24.73101896
2023-06-15,83,45.65,89.64,68.89,94.62,0.87,78.85,84.0,29.40783371,74.918958,25.87957804
2023-06-16,84,46.2,90.72,69.72,95.76,0.88,79.8,89.0,28.97241679,77.30318208,30.35138758
2023-06-17,89,48.95,96.12,73.87,101.46,0.93,84.55,98.0,28.22033333,81.04032988,28.39356158
2023-06-18,98,53.9,105.84,81.34,111.72,1.03,93.1,92.0,29.11408333,76.79097458,27.42071571
2023-06-19,92,50.6,99.36,76.36,104.88,0.97,87.4,93.0,29.83283333,74.65373042,30.37417458
2023-06-20,93,51.15,100.44,77.19,106.02,0.98,88.35,100.0,29.47658333,76.28926188,28.35281446
2023-06-21,100,55.0,108.0,83.0,114.0,1.05,95.0,97.0,29.24325,79.34350183,21.49836121
2023-06-22,97,53.35,104.76,80.51,110.58,1.02,92.15,77.0,29.337,78.10424654,16.60421456
2023-06-23,77,42.35,83.16,63.91,87.78,0.81,73.15,73.0,29.49325,77.971788,15.42432163
2023-06-24,73,40.15,78.84,60.59,83.22,0.77,69.35,61.0,29.44116667,77.49518804,13.57629788
2023-06-25,61,33.55,65.88,50.63,69.54,0.64,57.95,73.0,29.4495,79.43891896,13.7249241
2023-06-26,73,40.15,78.84,60.59,83.22,0.77,69.35,58.0,29.59116667,76.38133254,13.04622696
2023-06-27,58,31.9,62.64,48.14,66.12,0.61,55.1,61.0,28.54741667,81.39894017,13.22515219
2023-06-28,61,33.55,65.88,50.63,69.54,0.64,57.95,53.0,27.05366667,86.38067417,10.73925088
2023-06-29,53,29.15,57.24,43.99,60.42,0.56,50.35,56.0,26.5245,88.32128525,12.89210198
2023-06-30,56,30.8,60.48,46.48,63.84,0.59,53.2,204.0,25.82866667,91.12682929,14.13840094
2023-01-07,204,112.2,220.32,169.32,232.56,2.14,193.8,177.0,26.17658333,90.55779646,13.67768925
2023-02-07,177,97.35,191.16,146.91,201.78,1.86,168.15,139.0,26.45366667,90.19628608,15.47615808
2023-03-07,139,76.45,150.12,115.37,158.46,1.46,132.05,149.0,26.10783333,91.07669154,17.17176821
2023-04-07,149,81.95,160.92,123.67,169.86,1.56,141.55,84.0,26.20783333,90.99084458,20.34787092
2023-05-07,84,46.2,90.72,69.72,95.76,0.88,79.8,87.0,26.487,89.81313021,17.32739904
2023-06-07,87,47.85,93.96,72.21,99.18,0.91,82.65,54.0,26.90366667,88.53205104,15.73284669
2023-07-07,54,29.7,58.32,44.82,61.56,0.57,51.3,70.0,27.29533333,88.86421467,12.04164269
2023-08-07,70,38.5,75.6,58.1,79.8,0.74,66.5,71.0,27.08908333,88.87571658,11.83168201
2023-09-07,71,39.05,76.68,58.93,80.94,0.75,67.45,120.0,26.50783333,90.45972542,9.426170954
2023-10-07,120,66.0,129.6,99.6,136.8,1.26,114.0,186.0,25.95366667,91.70022462,16.14047924
2023-11-07,186,102.3,200.88,154.38,212.04,1.95,176.7,125.0,26.45366667,90.23720308,21.61447692
2023-12-07,125,68.75,135.0,103.75,142.5,1.31,118.75,108.0,27.75991667,82.88519292,23.77261825
2023-07-13,108,59.4,116.64,89.64,123.12,1.13,102.6,87.0,27.70575,81.57456458,20.96023575
2023-07-14,87,47.85,93.96,72.21,99.18,0.91,82.65,82.0,27.78283333,81.13269908,17.66373221
2023-07-15,82,45.1,88.56,68.06,93.48,0.86,77.9,87.0,27.53075,83.569546,13.48948921
2023-07-16,87,47.85,93.96,72.21,99.18,0.91,82.65,83.0,26.12866667,90.60881492,8.284703404
2023-07-17,83,45.65,89.64,68.89,94.62,0.87,78.85,80.0,26.41825,89.09142421,11.59646441
2023-07-18,80,44.0,86.4,66.4,91.2,0.84,76.0,86.0,26.312,89.58820817,13.80295183
2023-07-19,86,47.3,92.88,71.38,98.04,0.9,81.7,86.0,26.10783333,89.80655871,10.30311131
2023-07-20,86,47.3,92.88,71.38,98.04,0.9,81.7,87.0,25.87241667,90.54591646,11.49934404
2023-07-21,87,47.85,93.96,72.21,99.18,0.91,82.65,88.0,26.13075,91.11871504,15.88260667
2023-07-22,88,48.4,95.04,73.04,100.32,0.92,83.6,88.0,25.99325,91.39831296,20.17624271
2023-07-23,88,48.4,95.04,73.04,100.32,0.92,83.6,87.0,26.3745,90.63127279,20.39409442
2023-07-24,87,47.85,93.96,72.21,99.18,0.91,82.65,81.0,26.50158333,88.16560117,17.78358292
2023-07-25,81,44.55,87.48,67.23,92.34,0.85,76.95,48.0,26.5495,89.13529308,16.6463875
2023-07-26,48,26.4,51.84,39.84,54.72,0.5,45.6,45.0,25.96616667,91.54539854,18.56482921
2023-07-27,45,24.75,48.6,37.35,51.3,0.47,42.75,49.0,26.35783333,89.54859721,22.309084
2023-07-28,49,26.95,52.92,40.67,55.86,0.51,46.55,51.0,26.22033333,89.61229783,19.69508927
2023-07-29,51,28.05,55.08,42.33,58.14,0.54,48.45,52.0,25.97866667,90.60914913,16.45095013
2023-07-30,52,28.6,56.16,43.16,59.28,0.55,49.4,53.0,26.0745,90.420744,19.34458469
2023-07-31,53,29.15,57.24,43.99,60.42,0.56,50.35,198.0,26.03491667,89.71444883,19.54910563
2023-01-08,198,108.9,213.84,164.34,225.72,2.08,188.1,233.0,25.92658333,90.08199367,17.66295404
2023-02-08,233,128.15,251.64,193.39,265.62,2.45,221.35,136.0,27.01825,83.82040771,19.51819517
2023-03-08,136,74.8,146.88,112.88,155.04,1.43,129.2,182.0,27.15991667,82.90264713,19.54062946
2023-04-08,182,100.1,196.56,151.06,207.48,1.91,172.9,82.0,26.88075,85.61197913,19.24387375
2023-05-08,82,45.1,88.56,68.06,93.48,0.86,77.9,89.0,27.187,83.11994083,20.98058725
2023-06-08,89,48.95,96.12,73.87,101.46,0.93,84.55,91.0,26.94533333,84.35219571,21.04143829
2023-07-08,91,50.05,98.28,75.53,103.74,0.96,86.45,71.0,27.34741667,83.01424933,22.37705821
2023-08-08,71,39.05,76.68,58.93,80.94,0.75,67.45,65.0,27.25783333,85.28409217,21.25852288
2023-09-08,65,35.75,70.2,53.95,74.1,0.68,61.75,110.0,27.42658333,84.01335342,20.63839271
2023-10-08,110,60.5,118.8,91.3,125.4,1.16,104.5,131.0,27.362,83.46463329,20.56439383
2023-11-08,131,72.05,141.48,108.73,149.34,1.38,124.45,117.0,27.43075,82.77519129,21.15008983
2023-12-08,117,64.35,126.36,97.11,133.38,1.23,111.15,68.0,27.47866667,82.40840275,18.77495908
2023-08-13,68,37.4,73.44,56.44,77.52,0.71,64.6,67.0,27.38908333,83.02073921,15.75054817
2023-08-14,67,36.85,72.36,55.61,76.38,0.7,63.65,62.0,26.6995,85.36762829,12.63422433
2023-08-15,62,34.1,66.96,51.46,70.68,0.65,58.9,56.0,27.28908333,81.94673896,11.75188855
2023-08-16,56,30.8,60.48,46.48,63.84,0.59,53.2,55.0,26.15158333,86.30182279,12.56583887
2023-08-17,55,30.25,59.4,45.65,62.7,0.58,52.25,55.0,27.38075,82.08840292,18.59920031
2023-08-18,55,30.25,59.4,45.65,62.7,0.58,52.25,50.0,27.65366667,79.0638825,18.80704571
2023-08-19,50,27.5,54.0,41.5,57.0,0.53,47.5,53.0,26.93908333,84.58576817,13.06077627
2023-08-20,53,29.15,57.24,43.99,60.42,0.56,50.35,51.0,27.00366667,84.915081,12.45521267
2023-08-21,51,28.05,55.08,42.33,58.14,0.54,48.45,50.0,27.10783333,82.04097096,14.11329567
2023-08-22,50,27.5,54.0,41.5,57.0,0.53,47.5,52.0,27.24533333,81.57351442,14.34881675
2023-08-23,52,28.6,56.16,43.16,59.28,0.55,49.4,53.0,26.9745,84.23363813,15.19289875
2023-08-24,53,29.15,57.24,43.99,60.42,0.56,50.35,54.0,26.10366667,88.90670358,9.964201792
2023-08-25,54,29.7,58.32,44.82,61.56,0.57,51.3,61.0,26.68491667,85.21431913,9.881659754
2023-08-26,61,33.55,65.88,50.63,69.54,0.64,57.95,60.0,26.62866667,86.24161187,10.78898713
2023-08-27,60,33.0,64.8,49.8,68.4,0.63,57.0,56.0,27.41825,81.24906133,14.22782771
2023-08-28,56,30.8,60.48,46.48,63.84,0.59,53.2,64.0,26.60366667,86.23058383,14.669221
2023-08-29,64,35.2,69.12,53.12,72.96,0.67,60.8,87.0,26.78283333,86.75363583,14.61663923
2023-08-30,87,47.85,93.96,72.21,99.18,0.91,82.65,91.0,26.14533333,88.50083483,14.11458189
2023-08-31,91,50.05,98.28,75.53,103.74,0.96,86.45,137.0,25.88283333,88.36706779,10.79106806
2023-01-09,137,75.35,147.96,113.71,156.18,1.44,130.15,236.0,25.99533333,87.79486283,10.70829379
2023-02-09,236,129.8,254.88,195.88,269.04,2.48,224.2,156.0,26.65575,85.66512633,6.277713396
2023-03-09,156,85.8,168.48,129.48,177.84,1.64,148.2,156.0,27.02033333,86.05760946,6.012346896
2023-04-09,156,85.8,168.48,129.48,177.84,1.64,148.2,91.0,27.18491667,86.19519983,7.8287086
2023-05-09,91,50.05,98.28,75.53,103.74,0.96,86.45,81.0,27.36616667,86.30232492,7.255439625
2023-06-09,81,44.55,87.48,67.23,92.34,0.85,76.95,70.0,26.85366667,87.61046108,5.0467241
2023-07-09,70,38.5,75.6,58.1,79.8,0.74,66.5,78.0,26.63908333,86.47984579,7.968246242
2023-08-09,78,42.9,84.24,64.74,88.92,0.82,74.1,61.0,27.16616667,82.75242925,8.888773325
2023-09-09,61,33.55,65.88,50.63,69.54,0.64,57.95,144.0,27.34741667,82.45311712,10.9527135
2023-10-09,144,79.2,155.52,119.52,164.16,1.51,136.8,111.0,28.10991667,79.99056233,12.51474217
2023-11-09,111,61.05,119.88,92.13,126.54,1.17,105.45,114.0,26.9245,85.6800985,13.32260383
2023-12-09,114,62.7,123.12,94.62,129.96,1.2,108.3,58.0,27.03075,87.74191567,16.84624921
2023-09-13,58,31.9,62.64,48.14,66.12,0.61,55.1,63.0,26.98908333,89.26884146,11.39263201
2023-09-14,63,34.65,68.04,52.29,71.82,0.66,59.85,65.0,27.02033333,88.27479808,9.469909238
2023-09-15,65,35.75,70.2,53.95,74.1,0.68,61.75,60.0,26.32033333,88.45996417,8.40112855
2023-09-16,60,33.0,64.8,49.8,68.4,0.63,57.0,57.0,27.21825,84.04557188,10.70433872
2023-09-17,57,31.35,61.56,47.31,64.98,0.6,54.15,58.0,26.56616667,87.36271475,7.327952533
2023-09-18,58,31.9,62.64,48.14,66.12,0.61,55.1,53.0,26.74741667,85.50694138,7.832801658
2023-09-19,53,29.15,57.24,43.99,60.42,0.56,50.35,51.0,27.64533333,80.52685283,10.24325978
2023-09-20,51,28.05,55.08,42.33,58.14,0.54,48.45,59.0,27.24325,83.6834255,16.66880275
2023-09-21,59,32.45,63.72,48.97,67.26,0.62,56.05,59.0,27.00158333,83.90529429,17.66843746
2023-09-22,59,32.45,63.72,48.97,67.26,0.62,56.05,58.0,26.05366667,89.72203021,16.42972175
2023-09-23,58,31.9,62.64,48.14,66.12,0.61,55.1,53.0,26.562,88.39415979,18.32135829
2023-09-24,53,29.15,57.24,43.99,60.42,0.56,50.35,59.0,26.62241667,89.79052758,14.93432965
2023-09-25,59,32.45,63.72,48.97,67.26,0.62,56.05,67.0,26.71408333,89.56792042,9.654199163
2023-09-26,67,36.85,72.36,55.61,76.38,0.7,63.65,68.0,26.412,91.16621288,7.412588912
2023-09-27,68,37.4,73.44,56.44,77.52,0.71,64.6,77.0,26.15158333,91.73053317,5.745519487
2023-09-28,77,42.35,83.16,63.91,87.78,0.81,73.15,94.0,26.41825,89.76710833,6.325594004
2023-09-29,94,51.7,101.52,78.02,107.16,0.99,89.3,72.0,26.29533333,89.42164308,7.097393471
2023-09-30,72,39.6,77.76,59.76,82.08,0.76,68.4,158.0,26.6745,88.78416908,5.972866483
2023-01-10,158,86.9,170.64,131.14,180.12,1.66,150.1,200.0,26.14116667,91.60501133,7.177426925
2023-02-10,200,110.0,216.0,166.0,228.0,2.1,190.0,145.0,27.00575,91.50362379,7.732743592
2023-03-10,145,79.75,156.6,120.35,165.3,1.52,137.75,132.0,27.39325,91.08561717,5.999758867
2023-04-10,132,72.6,142.56,109.56,150.48,1.39,125.4,112.0,28.50575013,86.95064254,7.220526675
2023-05-10,112,61.6,120.96,92.96,127.68,1.18,106.4,85.0,28.6495,88.91622054,9.118963117
2023-06-10,85,46.75,91.8,70.55,96.9,0.89,80.75,65.0,27.04533333,86.87534704,7.610687892
2023-07-10,65,35.75,70.2,53.95,74.1,0.68,61.75,65.0,27.60991667,82.15525875,6.129447495
2023-08-10,65,35.75,70.2,53.95,74.1,0.68,61.75,54.0,26.9245,86.69850504,6.778925346
2023-09-10,54,29.7,58.32,44.82,61.56,0.57,51.3,109.0,27.27658333,86.83357779,8.743511425
2023-10-10,109,59.95,117.72,90.47,124.26,1.14,103.55,87.0,27.13491667,84.91790688,8.801782354
2023-11-10,87,47.85,93.96,72.21,99.18,0.91,82.65,114.0,27.25366667,84.44487308,10.64267793
2023-12-10,114,62.7,123.12,94.62,129.96,1.2,108.3,159.0,27.60991667,85.15597046,10.5728864
2023-10-13,159,87.45,171.72,131.97,181.26,1.67,151.05,177.0,28.15991679,77.35182458,10.98476997
2023-10-14,177,97.35,191.16,146.91,201.78,1.86,168.15,150.0,27.97866667,75.36419238,11.90071852
2023-10-15,150,82.5,162.0,124.5,171.0,1.58,142.5,185.0,27.64325,83.43236321,11.68899467
2023-10-16,185,101.75,199.8,153.55,210.9,1.94,175.75,189.0,28.39325,84.15881992,10.28272684
2023-10-17,189,103.95,204.12,156.87,215.46,1.98,179.55,199.0,28.72241667,84.74047708,8.338940008
2023-10-18,199,109.45,214.92,165.17,226.86,2.09,189.05,156.0,28.59325038,85.74363179,7.271031608
2023-10-19,156,85.8,168.48,129.48,177.84,1.64,148.2,185.0,28.65783346,81.93248954,8.52211355
2023-10-20,185,101.75,199.8,153.55,210.9,1.94,175.75,155.0,28.97450025,67.42208958,7.930029046
2023-10-21,155,85.25,167.4,128.65,176.7,1.63,147.25,172.0,28.20366679,78.34641167,6.557171821
2023-10-22,172,94.6,185.76,142.76,196.08,1.81,163.4,177.0,29.24950013,69.41278133,9.557802546
2023-10-23,177,97.35,191.16,146.91,201.78,1.86,168.15,182.0,28.65783333,62.81578587,9.158396933
2023-10-24,182,100.1,196.56,151.06,207.48,1.91,172.9,157.0,28.72658358,70.88237533,7.798180038
2023-10-25,157,86.35,169.56,130.31,178.98,1.65,149.15,157.0,29.28908383,65.87559671,7.820960208
2023-10-26,157,86.35,169.56,130.31,178.98,1.65,149.15,139.0,28.79325038,71.75753571,7.500689538
2023-10-27,139,76.45,150.12,115.37,158.46,1.46,132.05,153.0,28.64741679,64.8910825,8.912048125
2023-10-28,153,84.15,165.24,126.99,174.42,1.61,145.35,152.0,28.75575025,58.13497229,8.721667783
2023-10-29,152,83.6,164.16,126.16,173.28,1.6,144.4,157.0,27.9932505,61.79529321,8.992525975
2023-10-30,157,86.35,169.56,130.31,178.98,1.65,149.15,168.0,27.72658346,57.87773542,9.303767633
2023-10-31,168,92.4,181.44,139.44,191.52,1.76,159.6,213.0,27.59325012,55.35761354,10.47839781
2023-01-11,213,117.15,230.04,176.79,242.82,2.24,202.35,172.0,27.32450025,55.01567592,10.08570147
2023-02-11,172,94.6,185.76,142.76,196.08,1.81,163.4,163.0,27.62241692,54.80657938,10.2908915
2023-03-11,163,89.65,176.04,135.29,185.82,1.71,154.85,112.0,27.52450038,59.54022463,7.561647079
2023-04-11,112,61.6,120.96,92.96,127.68,1.18,106.4,121.0,28.08908371,57.72331063,8.391333717
2023-05-11,121,66.55,130.68,100.43,137.94,1.27,114.95,85.0,27.62033333,58.11304217,8.894948963
2023-06-11,85,46.75,91.8,70.55,96.9,0.89,80.75,73.0,27.68283371,58.6841675,9.735008513
2023-07-11,73,40.15,78.84,60.59,83.22,0.77,69.35,61.0,28.20991679,54.79344583,11.37551547
2023-08-11,61,33.55,65.88,50.63,69.54,0.64,57.95,54.0,28.69950025,55.84608413,8.614514771
2023-09-11,54,29.7,58.32,44.82,61.56,0.57,51.3,88.0,28.90575013,59.93720904,9.264964971
2023-10-11,88,48.4,95.04,73.04,100.32,0.92,83.6,90.0,28.47866704,54.1537795,9.633470117
2023-11-11,90,49.5,97.2,74.7,102.6,0.95,85.5,108.0,28.03908383,55.23139338,9.340457517
2023-12-11,108,59.4,116.64,89.64,123.12,1.13,102.6,193.0,28.18700025,75.41384992,8.392058279
2023-11-13,193,106.15,208.44,160.19,220.02,2.03,183.35,168.0,28.59325012,75.17049208,6.307162663
2023-11-14,168,92.4,181.44,139.44,191.52,1.76,159.6,201.0,28.1745,73.09718171,7.270741496
2023-11-15,201,110.55,217.08,166.83,229.14,2.11,190.95,168.0,29.50575025,57.05221454,10.21840465
2023-11-16,168,92.4,181.44,139.44,191.52,1.76,159.6,140.0,29.40366717,51.37386029,9.906999566
2023-11-17,140,77.0,151.2,116.2,159.6,1.47,133.0,162.0,27.95991729,60.44975013,8.580880183
2023-11-18,162,89.1,174.96,134.46,184.68,1.7,153.9,159.0,27.45575025,63.80723125,8.116312729
